x,y
-0.078752,-0.274210
-0.064930,-0.397556
0.016124,-0.491554
0.039355,-0.411178
0.053177,-0.534525
0.134232,-0.628522
0.254204,-0.660335
0.227994,-0.580881
0.309049,-0.674878
0.429021,-0.706691
0.546001,-0.665206
0.479506,-0.614429
0.599478,-0.646242
0.716458,-0.604756
0.789582,-0.504465
0.031328,-0.222351
0.032767,-0.346461
0.104032,-0.448081
0.220229,-0.491713
0.202082,-0.410038
0.273348,-0.511658
0.389544,-0.555290
0.510082,-0.525690
0.448988,-0.468528
0.565185,-0.512159
0.685722,-0.482560
0.768493,-0.390070
0.685794,-0.377388
0.806331,-0.347789
0.889102,-0.255299
0.905192,-0.132228
-0.020260,0.029381
-0.133973,-0.020366
-0.199735,-0.125631
-0.194574,-0.249642
-0.126453,-0.201068
-0.192215,-0.306333
-0.187054,-0.430344
-0.112773,-0.529781
-0.083976,-0.451226
-0.078816,-0.575238
-0.004534,-0.674674
0.112919,-0.714800
0.092331,-0.633707
0.166612,-0.733144
0.284066,-0.773270
0.403661,-0.740068
-0.015486,-0.048076
-0.091429,-0.146250
-0.098674,-0.270157
-0.034691,-0.376513
0.001804,-0.301225
-0.005441,-0.425132
0.058542,-0.531488
0.171402,-0.583140
0.159013,-0.500396
0.222996,-0.606752
0.335856,-0.658403
0.458169,-0.637307
0.401223,-0.576012
0.514083,-0.627663
0.636396,-0.606567
0.725433,-0.520093
0.025838,-0.113762
0.006259,-0.236327
0.059305,-0.348539
0.166445,-0.411200
0.162378,-0.327633
0.215423,-0.439845
0.322564,-0.502505
0.446371,-0.493726
0.395829,-0.427051
0.502969,-0.489712
0.626777,-0.480932
0.724002,-0.403779
0.644640,-0.377289
0.768448,-0.368509
0.865673,-0.291356
0.902353,-0.172781
0.093595,-0.151596
0.135173,-0.268543
0.235523,-0.341587
0.359588,-0.345211
0.315955,-0.273824
0.416304,-0.346868
0.540370,-0.350492
0.644812,-0.283430
0.568491,-0.249149
0.692557,-0.252774
0.796999,-0.185712
0.845333,-0.071391
0.762986,-0.086192
0.867428,-0.019131
0.915762,0.095190
0.891104,0.216835
-0.036781,0.069837
-0.128238,-0.014074
-0.156342,-0.134968
-0.111275,-0.250616
-0.062569,-0.182588
-0.090672,-0.303483
-0.045605,-0.419131
0.056890,-0.489132
0.058678,-0.405485
0.103745,-0.521132
0.206240,-0.591133
0.330359,-0.591034
0.284604,-0.520988
0.387099,-0.590989
0.511217,-0.590890
0.613601,-0.520726
-0.007165,-0.001894
-0.047198,-0.119379
-0.013901,-0.238948
0.081094,-0.318832
0.091223,-0.235781
0.124520,-0.355350
0.219514,-0.435234
0.343023,-0.447527
0.304489,-0.373262
0.399484,-0.453146
0.522992,-0.465439
0.631869,-0.405847
0.558133,-0.366312
0.681641,-0.378604
0.790518,-0.319012
0.846729,-0.208352
0.053214,-0.050645
0.074408,-0.172941
0.160953,-0.261909
0.282617,-0.286471
0.251690,-0.208730
0.338235,-0.297699
0.459899,-0.322260
0.574181,-0.273835
0.504760,-0.227137
0.626424,-0.251698
0.740706,-0.203273
0.807685,-0.098778
0.724021,-0.099433
0.838303,-0.051008
0.905281,0.053487
0.901559,0.177550
0.129575,-0.064480
0.206806,-0.161644
0.325410,-0.198229
0.443955,-0.161455
0.379544,-0.108059
0.498148,-0.144645
0.616693,-0.107871
0.693769,-0.010584
0.610458,-0.002884
0.729004,0.033890
0.806080,0.131177
0.814761,0.254991
0.741654,0.214306
0.818729,0.311592
0.827411,0.435407
0.764665,0.542497
-0.029492,-0.031335
-0.149825,-0.000915
-0.266317,-0.043754
-0.338273,-0.144886
-0.254676,-0.148279
-0.371168,-0.191118
-0.443124,-0.292250
-0.445408,-0.416347
-0.374496,-0.371945
-0.446453,-0.473078
-0.448737,-0.597175
-0.380552,-0.700887
-0.347097,-0.624201
-0.349382,-0.748298
-0.281197,-0.852010
-0.166361,-0.899107
-0.073211,-0.095453
-0.193398,-0.126447
-0.275091,-0.219891
-0.289753,-0.343140
-0.214763,-0.306039
-0.296456,-0.399483
-0.311118,-0.522732
-0.253627,-0.632733
-0.212684,-0.559770
-0.227346,-0.683019
-0.169855,-0.793020
-0.060295,-0.851346
-0.067701,-0.768009
-0.010210,-0.878010
0.099350,-0.936336
0.222707,-0.922612
-0.080839,-0.172681
-0.171453,-0.257501
-0.198346,-0.378671
-0.152124,-0.493862
-0.104101,-0.425351
-0.130994,-0.546521
-0.084773,-0.661712
0.018417,-0.730685
0.019368,-0.647024
0.065590,-0.762215
0.168780,-0.831188
0.292891,-0.829848
0.246438,-0.760262
0.349628,-0.829235
0.473739,-0.827895
0.575416,-0.756711
-0.050507,-0.244112
-0.089363,-0.361991
-0.054873,-0.481221
0.040916,-0.560151
0.050215,-0.477003
0.084705,-0.596233
0.180494,-0.675163
0.304119,-0.686220
0.264845,-0.612345
0.360633,-0.691275
0.484258,-0.702332
0.592534,-0.641654
0.518406,-0.602858
0.642031,-0.613916
0.750307,-0.553237
0.805409,-0.442021
-0.017740,0.010754
-0.141437,0.000539
-0.237762,-0.077736
-0.273064,-0.196728
-0.192878,-0.172849
-0.289202,-0.251124
-0.324505,-0.370116
-0.286453,-0.488258
-0.233756,-0.423274
-0.269058,-0.542266
-0.231007,-0.660408
-0.132893,-0.736429
-0.126093,-0.653039
-0.088042,-0.771181
0.010072,-0.847202
0.133973,-0.854546
-0.038323,-0.064071
-0.141981,-0.132338
-0.188986,-0.247212
-0.162919,-0.368562
-0.103997,-0.309163
-0.151003,-0.424036
-0.124936,-0.545387
-0.034902,-0.630823
-0.019811,-0.548529
0.006256,-0.669879
0.096290,-0.755316
0.218839,-0.774993
0.184827,-0.698551
0.274861,-0.783988
0.397410,-0.803664
0.509664,-0.750708
-0.020513,-0.139603
-0.078752,-0.249210
-0.064930,-0.372556
0.016124,-0.466554
0.039355,-0.386178
0.053177,-0.509525
0.134232,-0.603522
0.254204,-0.635335
0.227994,-0.555881
0.309049,-0.649878
0.429021,-0.681691
0.546001,-0.640206
0.479506,-0.589429
0.599478,-0.621242
0.716458,-0.579756
0.789582,-0.479465
0.031328,-0.197351
0.032767,-0.321461
0.104032,-0.423081
0.220229,-0.466713
0.202082,-0.385038
0.273348,-0.486658
0.389544,-0.530290
0.510082,-0.500690
0.448988,-0.443528
0.565185,-0.487159
0.685722,-0.457560
0.768493,-0.365070
0.685794,-0.352388
0.806331,-0.322789
0.889102,-0.230299
0.905192,-0.107228
-0.020260,0.054381
-0.133973,0.004634
-0.199735,-0.100631
-0.194574,-0.224642
-0.126453,-0.176068
-0.192215,-0.281333
-0.187054,-0.405344
-0.112773,-0.504781
-0.083976,-0.426226
-0.078816,-0.550237
-0.004534,-0.649674
0.112919,-0.689800
0.092331,-0.608707
0.166612,-0.708144
0.284066,-0.748270
0.403661,-0.715069
-0.015486,-0.023076
-0.091429,-0.121250
-0.098674,-0.245157
-0.034691,-0.351513
0.001804,-0.276225
-0.005441,-0.400132
0.058542,-0.506488
0.171402,-0.558140
0.159013,-0.475396
0.222996,-0.581752
0.335856,-0.633403
0.458169,-0.612307
0.401223,-0.551012
0.514083,-0.602663
0.636396,-0.581567
0.725433,-0.495093
0.025838,-0.088762
0.006259,-0.211327
0.059305,-0.323539
0.166445,-0.386200
0.162378,-0.302633
0.215423,-0.414845
0.322564,-0.477505
0.446371,-0.468726
0.395829,-0.402051
0.502969,-0.464712
0.626777,-0.455932
0.724002,-0.378779
0.644640,-0.352289
0.768448,-0.343509
0.865673,-0.266356
0.902353,-0.147781
0.093595,-0.126595
0.135173,-0.243543
0.235523,-0.316587
0.359588,-0.320211
0.315955,-0.248824
0.416304,-0.321868
0.540370,-0.325492
0.644812,-0.258430
0.568491,-0.224149
0.692557,-0.227774
0.796999,-0.160712
0.845333,-0.046391
0.762986,-0.061192
0.867428,0.005869
0.915762,0.120190
0.891104,0.241835
-0.036781,0.094837
-0.128238,0.010926
-0.156342,-0.109968
-0.111275,-0.225616
-0.062569,-0.157588
-0.090672,-0.278483
-0.045605,-0.394131
0.056890,-0.464132
0.058678,-0.380485
0.103745,-0.496132
0.206240,-0.566133
0.330359,-0.566034
0.284604,-0.495988
0.387099,-0.565989
0.511217,-0.565890
0.613601,-0.495726
-0.007165,0.023106
-0.047198,-0.094379
-0.013901,-0.213948
0.081094,-0.293832
0.091223,-0.210781
0.124520,-0.330350
0.219514,-0.410234
0.343023,-0.422527
0.304489,-0.348262
0.399484,-0.428146
0.522992,-0.440439
0.631869,-0.380847
0.558133,-0.341312
0.681641,-0.353604
0.790518,-0.294012
0.846729,-0.183352
0.053214,-0.025645
0.074408,-0.147941
0.160953,-0.236909
0.282617,-0.261470
0.251690,-0.183730
0.338235,-0.272699
0.459899,-0.297260
0.574181,-0.248835
0.504760,-0.202137
0.626424,-0.226698
0.740706,-0.178273
0.807685,-0.073778
0.724021,-0.074433
0.838303,-0.026008
0.905281,0.078487
0.901559,0.202550
0.129575,-0.039480
0.206806,-0.136644
0.325410,-0.173229
0.443955,-0.136455
0.379544,-0.083059
0.498148,-0.119645
0.616693,-0.082871
0.693769,0.014416
0.610458,0.022116
0.729004,0.058890
0.806080,0.156177
0.814761,0.279991
0.741654,0.239306
0.818729,0.336592
0.827411,0.460407
0.764665,0.567497
0.045508,-0.106335
-0.074825,-0.075915
-0.191317,-0.118754
-0.263273,-0.219886
-0.179676,-0.223279
-0.296167,-0.266118
-0.368124,-0.367250
-0.370408,-0.491347
-0.299496,-0.446945
-0.371453,-0.548078
-0.373737,-0.672175
-0.305552,-0.775887
-0.272097,-0.699201
-0.274382,-0.823298
-0.206197,-0.927010
-0.091361,-0.974107
0.001789,-0.170453
-0.118398,-0.201447
-0.200091,-0.294890
-0.214753,-0.418140
-0.139763,-0.381039
-0.221456,-0.474483
-0.236118,-0.597732
-0.178627,-0.707733
-0.137684,-0.634770
-0.152346,-0.758019
-0.094855,-0.868020
0.014705,-0.926346
0.007299,-0.843009
0.064790,-0.953010
0.174350,-1.011336
0.297707,-0.997612
-0.005839,-0.247681
-0.096453,-0.332501
-0.123346,-0.453671
-0.077124,-0.568862
-0.029101,-0.500351
-0.055994,-0.621521
-0.009773,-0.736712
0.093417,-0.805685
0.094368,-0.722024
0.140590,-0.837215
0.243780,-0.906188
0.367891,-0.904848
0.321438,-0.835262
0.424628,-0.904235
0.548739,-0.902895
0.650416,-0.831711
0.024493,-0.319112
-0.014363,-0.436991
0.020128,-0.556221
0.115916,-0.635151
0.125215,-0.552003
0.159705,-0.671233
0.255494,-0.750163
0.379119,-0.761220
0.339845,-0.687345
0.435633,-0.766275
0.559258,-0.777332
0.667534,-0.716654
0.593406,-0.677858
0.717031,-0.688915
0.825307,-0.628237
0.880409,-0.517021
0.057260,-0.064246
-0.066437,-0.074461
-0.162762,-0.152736
-0.198064,-0.271728
-0.117878,-0.247849
-0.214202,-0.326124
-0.249505,-0.445116
-0.211453,-0.563258
-0.158756,-0.498274
-0.194058,-0.617266
-0.156007,-0.735408
-0.057893,-0.811429
-0.051093,-0.728039
-0.013042,-0.846181
0.085072,-0.922202
0.208973,-0.929546
0.036677,-0.139071
-0.066981,-0.207338
-0.113986,-0.322212
-0.087919,-0.443562
-0.028997,-0.384163
-0.076003,-0.499036
-0.049936,-0.620387
0.040098,-0.705823
0.055189,-0.623529
0.081256,-0.744879
0.171290,-0.830316
0.293839,-0.849993
0.259827,-0.773551
0.349861,-0.858988
0.472410,-0.878664
0.584664,-0.825708
0.054487,-0.214603
-0.003752,-0.324210
0.010070,-0.447556
0.091124,-0.541554
0.114356,-0.461178
0.128177,-0.584525
0.209232,-0.678522
0.329204,-0.710335
0.302994,-0.630881
0.384049,-0.724878
0.504021,-0.756691
0.621001,-0.715206
0.554506,-0.664429
0.674478,-0.696242
0.791458,-0.654756
0.864582,-0.554465
0.106328,-0.272351
0.107767,-0.396461
0.179032,-0.498081
0.295229,-0.541713
0.277082,-0.460038
0.348348,-0.561658
0.464544,-0.605290
0.585082,-0.575690
0.523988,-0.518528
0.640185,-0.562159
0.760722,-0.532560
0.843493,-0.440070
0.760794,-0.427388
0.881331,-0.397789
0.964102,-0.305299
0.980192,-0.182228
0.054740,-0.020619
-0.058973,-0.070366
-0.124735,-0.175631
-0.119574,-0.299642
-0.051453,-0.251068
-0.117215,-0.356333
-0.112054,-0.480344
-0.037773,-0.579781
-0.008976,-0.501226
-0.003816,-0.625237
0.070466,-0.724674
0.187919,-0.764800
0.167331,-0.683707
0.241612,-0.783144
0.359066,-0.823270
0.478661,-0.790069
0.059514,-0.098076
-0.016429,-0.196250
-0.023674,-0.320157
0.040309,-0.426513
0.076804,-0.351225
0.069559,-0.475132
0.133542,-0.581488
0.246402,-0.633140
0.234013,-0.550396
0.297996,-0.656752
0.410856,-0.708403
0.533169,-0.687307
0.476223,-0.626012
0.589083,-0.677663
0.711396,-0.656567
0.800433,-0.570093
0.100838,-0.163762
0.081259,-0.286327
0.134305,-0.398539
0.241445,-0.461200
0.237378,-0.377633
0.290423,-0.489845
0.397564,-0.552505
0.521371,-0.543726
0.470829,-0.477051
0.577969,-0.539712
0.701777,-0.530932
0.799002,-0.453779
0.719640,-0.427289
0.843448,-0.418509
0.940673,-0.341356
0.977353,-0.222781
0.168595,-0.201596
0.210173,-0.318543
0.310523,-0.391587
0.434588,-0.395211
0.390955,-0.323824
0.491304,-0.396868
0.615370,-0.400492
0.719812,-0.333430
0.643491,-0.299149
0.767557,-0.302774
0.871999,-0.235712
0.920333,-0.121391
0.837986,-0.136192
0.942428,-0.069131
0.990762,0.045190
0.966104,0.166835
0.038219,0.019837
-0.053238,-0.064074
-0.081342,-0.184968
-0.036275,-0.300616
0.012431,-0.232588
-0.015672,-0.353483
0.029395,-0.469131
0.131890,-0.539132
0.133678,-0.455485
0.178745,-0.571132
0.281240,-0.641133
0.405359,-0.641034
0.359604,-0.570988
0.462099,-0.640989
0.586217,-0.640890
0.688601,-0.570726
0.067835,-0.051894
0.027802,-0.169379
0.061099,-0.288948
0.156094,-0.368832
